label,sentence
False,ה מנהלים ש ה מלחין אוהב חי
False,ה קצינים ש ה זמר שונא חי
False,ה רופא ש מכיר את ה נהג רוקדים
False,ה מלצר ש ה מהנדסים שונאים צוחקים
False,ה טייסים ש ה שר שונא שוחה
True,ה מלצר מאחורי ה רקדנים רץ
True,ה חקלאים ש ה שרים שונאים צוחקים
False,ה נהגים ש ה שר שונאים רצים
False,ה מלצר כותב ב יומן מדי יום ו משחקים כדורגל עם חברים
False,ה קצין חי ו שותים
True,ה טבחים ישנים ו צוחקים
False,ה רופאים ש מעריצים את ה שומרים רוקד
False,ה מלצרים ש מכירים את ה עובדים נוסע
False,ה טבח ש ה טכנאים מכיר ישן
True,ה נהג ליד ה בנאי ישן
False,ה קצין ש ה זמרים שונא צוחק
False,ה יועצים ש מעריצים את ה שומרים רוקד
False,ה יועצים ליד ה נהגים ישן
False,ה יועצים ש ה שרים אוהב צוחקים
True,ה קצינים ש ה זמרים מכירים רצים
False,ה טבח ש שונא את ה מהנדסים ישנים
True,ה מלצרים ש ה נהג אוהב נוסעים
False,ה טבח ש ה שומרים אוהבים צוחקים
False,ה מנהלים ש ה שומרים מעריצים שוחה
False,ה רופאים ש אוהבים את ה נהגים רץ
False,ה טייסים ש ה זמר מכיר נוסע
True,ה קצינים ש מעריצים את ה זמרים נוסעים
False,ה יועצים ש אוהבים את ה מהנדס שוחה
False,ה רופאים ש מעריצים את ה רקדן רץ
True,ה יועץ ש שונא את ה מהנדס ישן
True,ה מלצר ש אוהב את ה טכנאים ישן
False,ה נהגים ש ה בנאי מעריץ נוסע
False,ה מלצרים מאחורי ה שומרים ישן
False,ה קצין ש ה בנאים אוהבים צוחקים
True,ה רופאים מאחורי ה טכנאים שוחים
False,ה טבח ש ה בנאי שונא צוחקים
False,ה רופאים ש ה בנאי מעריצים שוחים
False,ה קצין ש ה עובד שונא צוחקים
False,ה מלצרים ש ה מהנדס אוהבים רצים
True,ה מלצר ש ה שר מעריץ שוחה
False,ה מנהל ש אוהב את ה טכנאים רוקדים
True,ה טבח ליד ה טכנאים נוסע
False,ה מנהלים ש אוהבים את ה מהנדסים נוסע
False,ה נהג ש ה שר מעריץ צוחקים
False,ה טייסים ש שונאים את ה נהג רץ
True,ה חקלאי ש שונא את ה בנאי נוסע
True,ה חקלאי ש שונא את ה עובד שוחה
False,ה טייס ליד ה רקדן רוקדים
True,ה חייל ליד ה שומרים שוחה
False,ה חיילים ש ה מלחינים אוהב רצים
True,ה טייסים ש ה נהג אוהב רוקדים
True,ה נהג ש שונא את ה רקדן נוסע
False,ה חקלאי מאחורי ה עובד רצים
False,ה מלצר ש מכיר את ה שומרים צוחקים
False,ה חקלאים ש ה מלחין מעריץ חי
False,ה טבח ש ה מהנדסים שונאים נוסעים
False,ה רופאים ש ה נהגים שונאים צוחק
False,ה חיילים ש ה זמרים מעריץ רוקדים
False,ה נהגים ש מעריצים את ה בנאי צוחק
True,ה חקלאים ש מעריצים את ה עובד צוחקים
True,ה טבח ש מכיר את ה שר שוחה
True,ה חקלאים ש מעריצים את ה רקדנים רוקדים
True,ה טייס מאחורי ה מלחין רץ
False,ה מלצר ליד ה שומרים ישנים
True,ה חייל ש ה נהג שונא צוחק
True,ה טבחים ש מעריצים את ה מהנדסים שוחים
False,ה מלצרים ש ה נהג שונאים שוחים
False,ה קצינים ש ה עובדים מכירים רץ
False,ה חקלאים ש מכירים את ה שר רוקד
True,ה טבחים ש מכירים את ה מלחין ישנים
True,ה יועץ גר ב מרכז ה עיר ו משחק כדורגל עם חברים
True,ה קצינים ליד ה טכנאי שוחים
True,ה טבחים ליד ה שומרים צוחקים
False,ה מנהל ש ה נהגים מעריצים צוחקים
True,ה רופאים ליד ה רקדן צוחקים
False,ה רופא ש מעריץ את ה מהנדסים נוסעים
False,ה טבח ליד ה שומרים רצים
True,ה קצינים ש מעריצים את ה נהגים שוחים
False,ה טבחים ש ה מהנדסים מעריצים חי
False,ה יועצים ש ה שרים מעריצים שוחה
True,ה קצינים ש מעריצים את ה שר נוסעים
False,ה מנהל ש ה שר מעריצים חי
True,ה חייל מאחורי ה בנאים צוחק
True,ה יועצים ש מכירים את ה שר רצים
False,ה נהגים ש שונאים את ה נהגים שוחה
False,ה יועצים ש מכירים את ה בנאי נוסע
True,ה נהגים ש שונאים את ה שר רוקדים
True,ה רופאים ש שונאים את ה מהנדסים צוחקים
False,ה רופא ש ה נהג מעריצים שוחה
False,ה מלצר ש שונא את ה עובדים נוסעים
False,ה יועץ ש מכיר את ה רקדן שוחים
True,ה נהג ש ה רקדן מכיר שוחה
True,ה קצין ש ה שומרים מכירים צוחק
False,ה קצין ש ה שר אוהב חיים
False,ה טייס צוחק ו מבשלים
False,ה טייס ש מעריץ את ה בנאי צוחקים
False,ה טייסים ש ה רקדנים מעריץ נוסעים
False,ה חיילים ש ה עובד מכירים חיים
False,ה מנהל ש ה נהגים אוהב רץ
True,ה טבחים מאחורי ה מהנדסים צוחקים
False,ה מנהלים ש ה מלחין מכירים שוחים
True,ה קצין ש אוהב את ה בנאי ישן
False,ה נהג ש ה זמר שונא חיים
True,ה טייסים ליד ה מלחינים נוסעים
False,ה רופאים ש ה נהג אוהבים רוקדים
False,ה מנהלים ש ה בנאי אוהבים שוחים
True,ה רופא ש אוהב את ה טכנאים ישן
False,ה חקלאי מאחורי ה שומר צוחקים
False,ה מלצר ש ה טכנאי מעריץ צוחקים
True,ה טבחים מאחורי ה מלחין ישנים
False,ה טבח ש ה זמרים אוהבים ישנים
False,ה חקלאי ליד ה מלחינים צוחקים
True,ה טבח ש ה מהנדסים אוהבים נוסע
False,ה יועצים ש ה זמרים אוהב חיים
False,ה טייס ש ה נהג שונא חיים
True,ה טבח ש שונא את ה טכנאים ישן
False,ה חקלאי ש ה עובדים שונאים ישנים
True,ה נהג ש ה רקדנים מכירים צוחק
False,ה קצין ש ה מלחין מעריץ שוחים
False,ה יועצים ש מכירים את ה נהגים צוחק
False,ה טייסים ש אוהבים את ה זמרים צוחק
False,ה טייס ש ה טכנאי מעריצים ישן
True,ה חיילים ש מכירים את ה נהג רצים
False,ה טייסים ש ה מלחינים מעריצים ישן
False,ה קצין ש אוהב את ה שרים רצים
False,ה מנהלים ש מעריצים את ה מהנדס ישן
True,ה נהג ליד ה זמר נוסע
False,ה מלצרים ש שונאים את ה זמרים שוחה
False,ה מלצר ש ה נהגים אוהב צוחק
False,ה קצינים ליד ה בנאים רוקד
False,ה רופא ש אוהב את ה נהגים רוקדים
False,ה מלצר ש ה שומר אוהב שוחים
True,ה רופא ש ה בנאים מעריצים נוסע
True,ה רופא ש ה רקדן אוהב נוסע
True,ה מנהלים ש ה טכנאים מעריצים רצים
True,ה טבחים ש אוהבים את ה שר רוקדים
False,ה טייס ליד ה עובד רוקדים
True,ה טבחים ש מכירים את ה נהג רוקדים
False,ה מנהלים ש מעריצים את ה מהנדס רוקד
False,ה חייל ש ה זמרים מעריצים ישנים
True,ה טבח ש שונא את ה טכנאים רוקד
True,ה רופאים ש שונאים את ה רקדן צוחקים
True,ה נהג ש אוהב את ה עובד חי
True,ה יועצים ש ה בנאים שונאים שוחים
False,ה יועץ ש ה שומר מעריץ חיים
True,ה טייס ש ה רקדנים אוהבים צוחק
False,ה טבח ש שונא את ה רקדנים צוחקים
False,ה יועצים ש ה רקדן אוהב רץ
True,ה חקלאי מאחורי ה זמרים צוחק
True,ה קצין ש מכיר את ה מהנדס רץ
False,ה טבח ש ה מהנדסים מכיר חי
False,ה טייסים ליד ה טכנאים נוסע
False,ה מלצר ליד ה שרים צוחקים
False,ה חייל ש ה שומרים שונא חי
True,ה טייסים ש שונאים את ה נהג נוסעים
True,ה רופאים ש ה שומר שונא ישנים
False,ה רופאים ש ה שרים אוהבים חי
True,ה חקלאי ש מעריץ את ה נהג רוקד
False,ה קצין ש מכיר את ה טכנאי חיים
False,ה טייס ש ה עובדים שונא צוחק
False,ה מנהל ש אוהב את ה נהג שוחים
True,ה רופא ש ה עובדים שונאים ישן
False,ה מלצרים ש ה זמרים אוהבים צוחק
True,ה מנהלים ש שונאים את ה מלחינים צוחקים
True,ה מלצר ש מכיר את ה נהג רץ
False,ה חייל ש אוהב את ה שומרים צוחקים
False,ה רופאים ש ה שר שונאים צוחקים
True,ה טייס ליד ה מלחינים חי
False,ה קצינים ש ה זמר מכיר רץ
False,ה טבחים ש ה מלחין מעריצים רוקדים
True,ה חקלאים ש ה נהג שונא רוקדים
True,ה רופאים ש ה טכנאים מכירים רצים
False,ה חיילים מאחורי ה עובד נוסע
False,ה חקלאים ש ה בנאי מעריצים צוחקים
True,ה נהגים ש מעריצים את ה טכנאי רוקדים
True,ה קצינים ש שונאים את ה מלחין ישנים
False,ה יועצים ש מעריצים את ה בנאים רוקד
True,ה יועצים ש מעריצים את ה נהגים רוקדים
True,ה מלצר מאחורי ה מהנדסים רץ
False,ה חיילים ש שונאים את ה טכנאי חי
False,ה מלצרים ש ה בנאי אוהב צוחק
True,ה טבח ש ה עובדים מעריצים רץ
True,ה מנהלים ש ה רקדן מעריץ נוסעים
True,ה נהגים מאחורי ה טכנאים צוחקים
False,ה טבחים ש אוהבים את ה מהנדסים חי
False,ה טייסים ש ה עובד מעריצים נוסעים
False,ה מלצר ש ה עובד שונא צוחקים
False,ה טבחים ש ה רקדן מעריץ צוחק
False,ה נהגים ש אוהבים את ה זמר רוקד
False,ה טבחים ש ה עובדים אוהבים צוחק
False,ה מנהל מאחורי ה שומר ישנים
True,ה נהגים ש אוהבים את ה עובד נוסעים
True,ה חקלאי ש מכיר את ה טכנאי נוסע
False,ה רופא ש ה שר שונא שוחים
False,ה מנהלים ש ה עובד שונא רץ
False,ה טייסים ש ה בנאים שונא נוסעים
True,ה רופאים ש ה עובד שונא רצים
True,ה יועץ ש שונא את ה עובדים רץ
False,ה טייסים חי
True,ה רופא ש ה טכנאים מכירים נוסע
True,ה מלצרים מאחורי ה מלחין ישנים
True,ה נהג ש שונא את ה מהנדסים צוחק
False,ה רופא ש ה מלחין מעריצים חי
False,ה טייס ש מעריץ את ה רקדנים שוחים
False,ה חייל ש ה בנאי אוהב חיים
False,ה קצין ש ה זמרים מכיר רץ
False,ה קצינים ש ה שומרים אוהב רצים
True,ה קצין מאחורי ה מלחינים נוסע
False,ה טייס שוחה ו מבשלים
False,ה חייל ש ה מהנדס מעריץ שוחים
False,ה חייל ש ה שומרים מעריצים חיים
False,ה מלצרים ש ה רקדנים מכירים רץ
True,ה יועצים מאחורי ה זמר שוחים
True,ה טייס ש ה מלחין מכיר חי
True,ה טייסים ש אוהבים את ה טכנאי נוסעים
False,ה קצינים ש ה נהג מכיר צוחק
True,ה טבח ש ה מלחין אוהב שוחה
True,ה נהגים ש שונאים את ה מלחין רוקדים
True,ה חקלאי מאחורי ה מלחין ישן
False,ה חייל ש ה שרים מעריץ רוקד
True,ה טבחים ליד ה נהג צוחקים
False,ה מנהלים ש ה מלחינים אוהב חיים
False,ה חקלאים ש ה רקדן אוהב רץ
True,ה חיילים ש מעריצים את ה זמרים צוחקים
False,ה חיילים ש אוהבים את ה עובד חי
True,ה טייסים ש ה נהגים אוהבים רצים
True,ה נהגים ש ה שרים מכירים רוקדים
False,ה חיילים ש מכירים את ה מהנדס ישן
True,ה יועץ ש ה זמר מעריץ חי
False,ה נהג ש שונא את ה מלחינים נוסעים
True,ה רופאים ש אוהבים את ה מלחין צוחקים
False,ה יועצים ש ה בנאים מכירים חי
False,ה יועץ ש ה שומרים מעריצים שוחים
True,ה טבחים ש אוהבים את ה טכנאים חיים
False,ה חיילים ש מעריצים את ה שומרים ישן
False,ה חייל ש ה שומרים מעריצים שוחים
True,ה טייס ש אוהב את ה שרים צוחק
True,ה חקלאים חיים ו נוסעים
False,ה חייל ש ה מהנדס שונא ישנים
True,ה קצין ש ה עובדים אוהבים חי
True,ה טבח ש מעריץ את ה זמר ישן
False,ה קצינים ש שונאים את ה נהג חי
False,ה יועצים מאחורי ה שר רוקד
False,ה יועץ ש ה מלחינים שונאים נוסעים
False,ה נהג ש ה נהגים שונא צוחק
False,ה חקלאים ש מכירים את ה זמרים חי
True,ה טבחים ש מעריצים את ה מהנדס רצים
True,ה מלצר ש ה זמרים שונאים נוסע
True,ה טייסים ש ה נהגים אוהבים שוחים
False,ה קצין ש ה מהנדסים מעריץ שוחה
False,ה טייסים ש ה עובד שונא רוקד
True,ה טבחים ש מכירים את ה שומרים חיים
False,ה חייל ש ה שרים שונא רוקד
False,ה רופאים ש ה עובדים מכירים ישן
True,ה רופא ש אוהב את ה טכנאים צוחק
True,ה טייסים מאחורי ה מהנדס רצים
True,ה טייסים ש ה מהנדס מכיר חיים
True,ה חייל ש מכיר את ה מהנדס נוסע
True,ה טייס ש שונא את ה שרים רץ
False,ה יועץ ש ה נהג שונאים נוסע
False,ה יועצים ש ה בנאים מכיר שוחים
False,ה נהג ש ה רקדנים אוהבים ישנים
True,ה חקלאים ש מעריצים את ה שומר שוחים
True,ה טייס ש שונא את ה נהג חי
False,ה נהג ש ה רקדנים מכירים חיים
False,ה טייס ליד ה שרים ישנים
False,ה קצין ש ה מלחין שונאים רוקד
True,ה מנהלים ש מעריצים את ה עובדים ישנים
True,ה חקלאים ש ה רקדנים שונאים ישנים
False,ה מנהל ש ה מלחינים מכירים חיים
False,ה קצינים ש ה רקדנים אוהבים שוחה
False,ה מנהלים ש ה נהג מעריץ צוחק
False,ה נהגים ש ה מהנדסים אוהב שוחים
False,ה טבחים ש ה טכנאים אוהב ישנים
True,ה חייל ש אוהב את ה מלחין חי
True,ה נהגים ליד ה טכנאי ישנים
False,ה חקלאי ש ה נהגים מעריץ רץ
True,ה חייל ש שונא את ה שרים חי
True,ה חקלאי אוהב לצפות ב תוכניות טלוויזיה ו כותב ב יומן מדי יום
False,ה נהג ש ה מלחין אוהב שוחים
True,ה מלצר ש ה זמר מעריץ שוחה
False,ה מלצר ש מכיר את ה עובדים חיים
False,ה חיילים כותבים ב יומן מדי יום ו גר ב מרכז ה עיר
False,ה נהגים ש ה נהג מכיר חי
False,ה מלצר מאחורי ה זמר צוחקים
True,ה טייס ש מכיר את ה נהג רץ
True,ה מלצר ש ה טכנאים שונאים נוסע
True,ה טייסים ש ה בנאים שונאים נוסעים
False,ה קצינים ש ה עובדים אוהבים חי
True,ה רופא ש מעריץ את ה בנאים חי
True,ה יועצים ש שונאים את ה רקדנים רוקדים
True,ה קצינים ליד ה בנאים נוסעים
False,ה מנהל ש מכיר את ה רקדנים חיים
False,ה טייסים ש ה עובד מעריץ צוחק
False,ה מנהלים ש ה נהג שונא חי
False,ה חקלאים ש ה נהג אוהבים רצים
True,ה רופא ש מעריץ את ה בנאים צוחק
False,ה נהג ש ה טכנאי מכיר חיים
True,ה מלצרים ש ה בנאי שונא חיים
True,ה חייל ליד ה עובד ישן
True,ה רופאים ש ה רקדן שונא רצים
False,ה נהגים ליד ה טכנאי נוסע
True,ה נהגים ש שונאים את ה רקדן שוחים
True,ה נהג ש אוהב את ה רקדנים חי
True,ה נהג ש ה טכנאי מכיר רץ
False,ה חקלאים ש ה שומר מכיר נוסע
True,ה חקלאים ש מעריצים את ה טכנאי שוחים
True,ה קצין ליד ה זמרים רץ
False,ה מלצרים מאחורי ה שומרים נוסע
True,ה מלצרים ש שונאים את ה בנאי רוקדים
False,ה טבח ליד ה נהג חיים
False,ה טבחים ש ה שומרים אוהב ישנים
True,ה נהג ליד ה עובד שוחה
False,ה טבח ליד ה שומר רצים
True,ה מלצרים ש ה מלחינים מכירים חיים
False,ה חיילים מאחורי ה נהגים ישן
False,ה רופא ש ה מהנדסים אוהב שוחה
True,ה רופא ליד ה שרים נוסע
True,ה מנהל ש מעריץ את ה עובדים רוקד
False,ה יועץ ש ה זמרים אוהב צוחק
False,ה טייס ש ה מלחינים אוהב שוחה
False,ה חקלאים ש ה זמרים שונא רוקדים
True,ה טבחים ש ה שר אוהב חיים
True,ה קצינים ש מכירים את ה מהנדס חיים
False,ה נהגים ש ה שר שונאים נוסעים
True,ה טבח ש ה זמר מכיר רץ
False,ה טבח אוהב לצפות ב תוכניות טלוויזיה ו דוברים חמש שפות שונות
False,ה חיילים ליד ה עובדים צוחק
False,ה חקלאים ש ה רקדנים אוהבים רץ
False,ה חקלאי ליד ה זמר נוסעים
False,ה קצינים ש ה עובד מעריץ נוסע
False,ה רופאים ש מעריצים את ה שר נוסע
False,ה נהג ליד ה טכנאי ישנים
False,ה קצין מאחורי ה נהג שוחים
False,ה חקלאים מאחורי ה מלחינים רץ
True,ה נהגים ש ה נהגים אוהבים ישנים
True,ה קצין ש מכיר את ה זמר צוחק
True,ה רופאים מאחורי ה עובדים שוחים
False,ה נהג ש ה שומרים אוהב שוחה
True,ה טייס מאחורי ה טכנאים צוחק
True,ה מלצרים ש מעריצים את ה עובדים חיים
False,ה חייל ש מעריץ את ה בנאים צוחקים
False,ה מלצר ש ה רקדנים אוהבים חיים
True,ה רופא רץ ו חי
False,ה קצין רוקד ו נוסעים
True,ה רופא מאחורי ה שומרים צוחק
False,ה רופאים ש אוהבים את ה מלחינים צוחק
False,ה קצין ש ה מהנדס אוהב נוסעים
False,ה מנהל ש שונא את ה מהנדסים ישנים
False,ה טייס ש ה עובד שונא ישנים
False,ה יועץ ש ה נהג מעריצים רץ
False,ה טבחים ש ה בנאים מכיר שוחים
False,ה חקלאים ש ה שומר מעריץ חי
False,ה רופאים ש ה רקדן מעריץ רץ
False,ה רופאים ש ה שרים שונאים רוקד
False,ה רופאים ש ה בנאים מעריצים צוחק
False,ה חקלאים גרים ב מרכז ה עיר ו כותב ב יומן מדי יום
False,ה טבחים ש ה שר אוהבים צוחקים
False,ה רופאים ש ה נהגים שונא שוחים
False,ה נהגים ש מכירים את ה טכנאים ישן
False,ה טייסים ליד ה שרים שוחה
False,ה חקלאים ש שונאים את ה עובד שוחה
False,ה יועץ ש ה שרים אוהב חי
True,ה מלצרים ש ה מלחינים מעריצים חיים
True,ה חקלאים ליד ה עובדים רצים
False,ה מנהלים ש ה זמרים שונא רצים
True,ה קצינים ש אוהבים את ה מלחין רוקדים
False,ה קצינים ש אוהבים את ה רקדנים צוחק
True,ה מנהל ש מעריץ את ה נהג שוחה
True,ה טייסים ש אוהבים את ה שומר ישנים
True,ה חקלאי ש מעריץ את ה שומר צוחק
True,ה חקלאים משחקים כדורגל עם חברים ו דוברים חמש שפות שונות
True,ה חקלאי ש שונא את ה בנאי שוחה
True,ה חקלאי ש ה שומר מעריץ רוקד
False,ה חיילים ש ה בנאים מכירים רץ
False,ה קצין ש ה רקדן אוהבים צוחק
False,ה יועצים ש שונאים את ה רקדן שוחה
False,ה קצינים ליד ה עובד רץ
False,ה מנהל ש ה שומרים מעריץ נוסע
False,ה טייסים ש ה רקדנים מכיר חיים
False,ה יועצים ש מכירים את ה שומר שוחה
False,ה מנהל ש ה מהנדס מכיר שוחים
False,ה נהג ש ה שומר שונא רצים
False,ה חקלאי מאחורי ה מהנדסים רצים
True,ה מנהלים ש שונאים את ה טכנאים רצים
False,ה נהגים ש ה שרים שונאים שוחה
True,ה יועצים מאחורי ה נהג ישנים
False,ה נהג ש ה נהגים מכירים רצים
False,ה מנהלים ש ה עובדים מכיר רוקדים
False,ה יועצים ש ה שרים מכיר רוקדים
False,ה מנהל ש מעריץ את ה רקדן נוסעים
True,ה חיילים ש שונאים את ה טכנאי חיים
False,ה רופאים ש ה עובדים אוהב צוחקים
True,ה חקלאים ש ה עובדים אוהבים שוחים
False,ה מנהלים ש ה רקדנים מעריץ נוסעים
False,ה קצינים ש ה רקדנים מכירים ישן
False,ה טבח ש מעריץ את ה זמר צוחקים
True,ה טייס ש ה מהנדסים אוהבים ישן
True,ה קצינים ש מעריצים את ה זמר צוחקים
True,ה מלצר ש ה עובדים מכירים ישן
True,ה מלצר ש ה זמר מכיר נוסע
False,ה טבחים ש שונאים את ה מהנדס רץ
False,ה טייס מאחורי ה בנאי נוסעים
True,ה קצינים ש ה נהג אוהב נוסעים
False,ה חקלאי ליד ה מהנדס נוסעים
True,ה חקלאי מאחורי ה עובדים חי
True,ה נהג ש ה שומרים אוהבים ישן
True,ה טייס ש שונא את ה שר נוסע
False,ה טבחים ש ה שומרים מכירים שוחה
True,ה רופא ש מכיר את ה שומרים חי
False,ה קצינים ש מכירים את ה מלחין צוחק
True,ה רופא משחק כדורגל עם חברים ו משחק כדורגל עם חברים
False,ה מלצר ש ה מלחינים שונא שוחה
True,ה חייל שוחה ו אוכל
True,ה חקלאי ש מכיר את ה רקדנים רץ
False,ה יועץ מאחורי ה זמרים רצים
True,ה מנהל ש מעריץ את ה שר צוחק
True,ה טייס מאחורי ה עובדים צוחק
True,ה נהגים ש ה זמר שונא חיים
True,ה טייסים ש ה שומר מכיר צוחקים
False,ה חקלאים ש ה רקדן שונאים רוקדים
False,ה קצינים ש ה נהגים מעריצים ישן
True,ה רופאים ש מכירים את ה זמרים רוקדים
False,ה נהג ש אוהב את ה שרים צוחקים
False,ה נהג ש ה שומרים שונאים רוקדים
True,ה מלצרים ש שונאים את ה שומר נוסעים
True,ה מלצרים ליד ה בנאים רצים
False,ה נהגים ש מעריצים את ה טכנאי נוסע
False,ה טייס ש ה נהגים מעריצים שוחים
True,ה מנהלים ש ה מלחינים מכירים רצים
False,ה חקלאים ש אוהבים את ה טכנאי רוקד
True,ה חיילים מאחורי ה טכנאי צוחקים
False,ה יועץ ש שונא את ה רקדנים צוחקים
True,ה טייסים ש ה נהגים מעריצים חיים
False,ה חייל ש ה שומרים מכירים רצים
False,ה מנהל ש ה מלחינים שונאים שוחים
False,ה חייל ש ה עובדים מכירים ישנים
False,ה מנהל ש מכיר את ה עובד חיים
False,ה מנהל ש שונא את ה מלחין שוחים
False,ה יועץ ש ה בנאים אוהב נוסע
True,ה נהג ש מעריץ את ה בנאים צוחק
False,ה מלצר ש ה זמר שונאים צוחק
False,ה טבח ליד ה שרים ישנים
True,ה חייל מאחורי ה מהנדסים רץ
True,ה מנהלים ש אוהבים את ה טכנאי רצים
False,ה חקלאי ש מכיר את ה טכנאי רוקדים
True,ה חיילים ש מעריצים את ה מלחינים שוחים
False,ה טבח ש ה עובד אוהב ישנים
False,ה יועצים ש ה רקדן שונאים שוחים
True,ה יועצים ליד ה טכנאים ישנים
False,ה יועץ ש ה עובד אוהבים צוחק
False,ה טבחים ש אוהבים את ה רקדנים חי
False,ה נהג ש מעריץ את ה מהנדס ישנים
False,ה חיילים ש ה עובד שונאים רוקדים
False,ה חקלאים ש ה שומר אוהב צוחק
True,ה חקלאים ליד ה נהג רוקדים
True,ה חקלאי ליד ה מהנדסים נוסע
True,ה מנהל ש אוהב את ה שומר שוחה
False,ה מנהלים ש ה עובד מעריץ רוקד
False,ה מנהל חי ו שותים
False,ה רופא ש אוהב את ה בנאים נוסעים
False,ה מנהל ש ה שומרים שונאים צוחקים
True,ה מנהל ש אוהב את ה זמר שוחה
True,ה יועצים ש מעריצים את ה שומר רוקדים
True,ה רופאים ש שונאים את ה רקדנים חיים
False,ה חקלאי ש ה שרים אוהב חי
True,ה נהגים רצים ו נוסעים
False,ה טבחים ש מכירים את ה זמרים צוחק
False,ה טבח ש ה עובד מעריצים רוקד
False,ה חקלאי מאחורי ה עובדים נוסעים
False,ה טייס ש ה עובדים אוהב שוחה
False,ה רופאים ש ה בנאי מעריצים צוחקים
True,ה מלצרים ש מכירים את ה שרים רוקדים
True,ה חייל מאחורי ה עובדים שוחה
False,ה מלצר מאחורי ה טכנאים נוסעים
False,ה קצינים ש ה שומר אוהב רוקד
False,ה טבחים ש ה שומר מעריצים ישנים
False,ה קצינים ש ה מלחין אוהב צוחק
False,ה מלצרים ש שונאים את ה רקדן רוקד
True,ה נהג ש מעריץ את ה שומר רוקד
True,ה מנהל ליד ה מלחין חי
False,ה מנהלים ש ה טכנאי מכירים נוסעים
False,ה יועצים ש ה טכנאים מכירים צוחק
False,ה קצין ש מכיר את ה שרים ישנים
False,ה חייל ש ה מהנדס מכיר ישנים
False,ה נהג ש ה בנאי מעריצים צוחק
True,ה קצינים מאחורי ה טכנאים חיים
True,ה רופאים ליד ה נהג חיים
False,ה חיילים ש ה נהג מעריצים שוחים
False,ה מלצרים ש ה מלחין אוהב רץ
False,ה נהגים מאחורי ה שרים ישן
False,ה מנהלים ש אוהבים את ה רקדן צוחק
False,ה רופא ש אוהב את ה רקדן שוחים
False,ה מנהלים ש ה נהגים שונא ישנים
False,ה יועצים ש מכירים את ה עובד רץ
True,ה חיילים שוחים ו אוכלים
True,ה יועץ ליד ה נהג רץ
True,ה יועץ ש ה מהנדס אוהב נוסע
True,ה קצין ש מעריץ את ה רקדן רץ
False,ה מנהל ש ה בנאי שונא רוקדים
False,ה מנהל ש ה בנאים מעריצים שוחים
True,ה מלצרים ש מכירים את ה עובד רצים
False,ה מלצר ש מעריץ את ה בנאי שוחים
False,ה טייס ש מכיר את ה זמרים רוקדים
True,ה יועצים ש מעריצים את ה זמר צוחקים
False,ה מנהלים ש ה נהגים שונא שוחים
True,ה חקלאי צוחק
True,ה מלצר ש אוהב את ה מלחינים ישן
True,ה מלצר ש ה שר מעריץ נוסע
False,ה קצין ש ה שומר שונא רוקדים
True,ה יועצים ש ה נהג מעריץ חיים
False,ה מנהלים ש אוהבים את ה שומר שוחה
False,ה מנהל ש שונא את ה בנאי רוקדים
True,ה מנהל ליד ה מהנדסים רוקד
True,ה קצינים ש ה שרים שונאים נוסעים
True,ה חקלאי ש ה מהנדסים אוהבים חי
False,ה טייס ש ה זמרים שונאים צוחקים
False,ה מלצרים ש ה שרים שונאים שוחה
False,ה יועצים ישנים ו מבשל
True,ה מלצרים ש מעריצים את ה זמרים חיים
True,ה רופאים רצים ו שותים
False,ה טייסים ש ה נהגים שונאים שוחה
False,ה מלצרים ש אוהבים את ה שר שוחה
False,ה טבח ש ה בנאים אוהבים רצים
False,ה רופא ש ה עובדים מעריצים צוחקים
False,ה טבח ש ה טכנאים שונאים רצים
False,ה רופאים ש ה בנאים מכיר נוסעים
True,ה קצין ש אוהב את ה טכנאים צוחק
True,ה חקלאים ליד ה שומר רצים
True,ה יועצים ש ה בנאים שונאים רוקדים
False,ה חקלאי ש ה טכנאי שונאים נוסע
True,ה טייס ש ה נהג שונא ישן
True,ה קצינים ש מעריצים את ה זמר רוקדים
True,ה מנהלים מאחורי ה שומר ישנים
False,ה מנהל ש ה מהנדסים מעריץ ישן
False,ה טבח מאחורי ה מלחין נוסעים
False,ה חקלאי ש ה רקדן מעריצים שוחה
True,ה קצין ש ה זמרים מכירים רץ
True,ה טבח ש ה שר שונא רוקד
False,ה מלצר ליד ה זמרים שוחים
False,ה טייס ש מכיר את ה עובד נוסעים
False,ה טייס ש ה עובדים מעריצים רצים
False,ה רופא מאחורי ה מהנדס חיים
True,ה יועצים ש ה עובדים אוהבים שוחים
True,ה חקלאים ש ה רקדנים מכירים רצים
False,ה חקלאי ליד ה מהנדס ישנים
True,ה יועצים מאחורי ה מהנדס חיים
True,ה טייסים ש מכירים את ה מהנדסים חיים
True,ה מלצרים ש אוהבים את ה זמר נוסעים
False,ה טייס ש ה טכנאים מכירים רצים
False,ה חיילים ש ה נהגים מעריץ רוקדים
False,ה קצין ש ה זמרים שונא רוקד
False,ה נהג ש ה עובד מכיר חיים
True,ה מלצרים נוסעים ו חיים
True,ה נהג ש ה מלחינים מעריצים שוחה
False,ה מנהל ש מעריץ את ה נהגים רוקדים
True,ה רופא ש ה שומרים אוהבים שוחה
False,ה יועץ ש מכיר את ה מלחין שוחים
False,ה יועצים ש מעריצים את ה נהגים חי
True,ה טייסים ש אוהבים את ה זמר רצים
False,ה טייס ש ה שר שונא נוסעים
False,ה חיילים ש ה זמרים אוהב צוחקים
